"ID","Heard_of_brand","Purchased_last6mo","Satisfaction","Buying_likelihood","Recommend_likelihood","is_relaxing","is_wholesome","is_fun","is_exciting","is_premium_quality","is_memorable","is_treat","is_good_for_regular","is_interesting","taste_better_other_brands","has_many_flavors","is_enjoyable","has_best_value/price","is_organic","is_low_cal","is_great_for_family","is_great_for_guests","Gender","Age","Marital","Children_less_18","Household_size","Education","Employment","Ethnicity","Household_income","Residence_state","Satisfaction_cat","Buying_likelihood_cat","Recommend_likehood_cat","is_relaxing.1","is_wholesome.1","is_fun.1","is_exciting.1","is_premium_quality.1","is_memorable.1","is_treat.1","is_good_for_regular.1","is_interesting.1","taste_better_other_brands.1","has_many_flavors.1","is_enjoyable.1","has_best_value/price.1","is_organic.1","is_low_cal.1","is_great_for_family.1","is_great_for_guests.1"
10843293,"yes","no",NA,NA,NA,4,4,4,4,6,5,5,6,5,6,4,5,3,5,4,6,6,"Female","45-54","Married","No",3,"Some college or Associate's Degree","Employed full-time (30+ hrs)","High school or less","$75,000 just under $100,000",5,NA,NA,NA,"Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Does describe well","Somewhat does describe well","Somewhat does describe well","Does describe well","Somewhat does describe well","Does describe well","Neither does nor does not describe","Somewhat does describe well","Not Somewhat does describe","Somewhat does describe well","Neither does nor does not describe","Does describe well","Does describe well"
10843301,"yes","no",NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"Female","65 or older","Married","No",2,"Graduated College/Bachelor's Degree","Employed full-time (30+ hrs)","High school or less","$50,000 just under $75,000",14,NA,NA,NA,"Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe"
10843304,"yes","no",NA,NA,NA,3,3,3,3,3,3,3,4,3,2,3,3,5,2,1,5,4,"Male","35-44","Single, not living with domestic partner","No",2,"Graduated College/Bachelor's Degree","Employed part time","High school or less","$100,000 just under $125,000",5,NA,NA,NA,"Not Somewhat does describe","Not Somewhat does describe","Not Somewhat does describe","Not Somewhat does describe","Not Somewhat does describe","Not Somewhat does describe","Not Somewhat does describe","Neither does nor does not describe","Not Somewhat does describe","Does not describe","Not Somewhat does describe","Not Somewhat does describe","Somewhat does describe well","Does not describe","Does not describe at all","Somewhat does describe well","Neither does nor does not describe"
10843305,"yes","yes",5,6,5,5,4,5,4,4,4,5,4,3,5,4,4,4,3,2,5,5,"Female","35-44","Married","Yes",5,"Graduated College/Bachelor's Degree","Employed part time","High school or less","$175,000 just under $200,000",47,"Somewhat Satisfied","Likely to purchase again","Somewhat Likely to recommend","Somewhat does describe well","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Not Somewhat does describe","Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Not Somewhat does describe","Does not describe","Somewhat does describe well","Somewhat does describe well"
10843310,"yes","yes",5,6,6,2,5,4,4,6,4,1,6,4,6,4,5,4,4,4,5,6,"Female","55-64","Married","No",2,"Graduated College/Bachelor's Degree","Homemaker","High school or less","under $50,000",11,"Somewhat Satisfied","Likely to purchase again","Likely to recommend","Does not describe","Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Does describe well","Neither does nor does not describe","Does not describe at all","Does describe well","Neither does nor does not describe","Does describe well","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Does describe well"
10843314,"yes","no",NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"Female","25-34","Single, living with domestic partner","No",2,"Graduated College/Bachelor's Degree","Employed full-time (30+ hrs)","High school or less","under $50,000",10,NA,NA,NA,"Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe"
10843320,"yes","no",NA,NA,NA,6,6,7,7,3,6,7,4,6,7,7,6,5,4,4,7,7,"Female","65 or older","Widowed","No",1,"Graduated College/Bachelor's Degree","Retired","Trade/Technical school","under $50,000",44,NA,NA,NA,"Does describe well","Does describe well","Describes extremely well","Describes extremely well","Not Somewhat does describe","Does describe well","Describes extremely well","Neither does nor does not describe","Does describe well","Describes extremely well","Describes extremely well","Does describe well","Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Describes extremely well","Describes extremely well"
10843326,"yes","no",NA,NA,NA,3,4,1,4,3,1,4,3,2,3,4,2,3,1,4,5,4,"Male","65 or older","Married","No",2,"Graduated College/Bachelor's Degree","Retired","High school or less","Prefer not to say",48,NA,NA,NA,"Not Somewhat does describe","Neither does nor does not describe","Does not describe at all","Neither does nor does not describe","Not Somewhat does describe","Does not describe at all","Neither does nor does not describe","Not Somewhat does describe","Does not describe","Not Somewhat does describe","Neither does nor does not describe","Does not describe","Not Somewhat does describe","Does not describe at all","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe"
10843328,"yes","yes",7,7,7,7,7,7,7,7,7,2,7,7,7,7,7,7,6,3,7,7,"Female","45-54","Married","Yes",4,"Trade/Technical school","Homemaker","Some college or Associate's Degree","$50,000 just under $75,000",5,"Extremely Satisfied","Extremely Likely to purchase again","Extremely Likely to recommend","Describes extremely well","Describes extremely well","Describes extremely well","Describes extremely well","Describes extremely well","Describes extremely well","Does not describe","Describes extremely well","Describes extremely well","Describes extremely well","Describes extremely well","Describes extremely well","Describes extremely well","Does describe well","Not Somewhat does describe","Describes extremely well","Describes extremely well"
10843331,"yes","no",NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"Female","25-34","Married","No",2,"Advanced Degree (Master's, PhD.D.)","Employed full-time (30+ hrs)","High school or less","$100,000 just under $125,000",24,NA,NA,NA,"Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe"
10843332,"yes","no",NA,NA,NA,1,4,1,1,4,4,1,4,1,4,4,1,4,4,1,4,1,"Female","45-54","Married","No",2,"Some college or Associate's Degree","Homemaker","High school or less","Prefer not to say",28,NA,NA,NA,"Does not describe at all","Neither does nor does not describe","Does not describe at all","Does not describe at all","Neither does nor does not describe","Neither does nor does not describe","Does not describe at all","Neither does nor does not describe","Does not describe at all","Neither does nor does not describe","Neither does nor does not describe","Does not describe at all","Neither does nor does not describe","Neither does nor does not describe","Does not describe at all","Neither does nor does not describe","Does not describe at all"
10843337,"yes","no",NA,NA,NA,4,4,4,4,5,4,1,4,4,5,6,6,4,4,2,4,4,"Female","65 or older","Divorced","Yes",7,"Some college or Associate's Degree","Retired","High school or less","under $50,000",37,NA,NA,NA,"Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Does not describe at all","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Does describe well","Does describe well","Neither does nor does not describe","Neither does nor does not describe","Does not describe","Neither does nor does not describe","Neither does nor does not describe"
10843340,"yes","no",NA,NA,NA,4,7,4,5,7,4,7,5,5,5,7,5,5,4,5,5,5,"Female","55-64","Married","No",2,"Some college or Associate's Degree","Retired","High school or less","$75,000 just under $100,000",23,NA,NA,NA,"Neither does nor does not describe","Describes extremely well","Neither does nor does not describe","Somewhat does describe well","Describes extremely well","Neither does nor does not describe","Describes extremely well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Describes extremely well","Somewhat does describe well","Somewhat does describe well","Neither does nor does not describe","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well"
10843346,"yes","no",NA,NA,NA,4,3,5,4,6,4,4,6,6,6,6,6,4,3,4,4,6,"Female","25-34","Single, living with domestic partner","No",2,"Graduated College/Bachelor's Degree","Employed full-time (30+ hrs)","High school or less","$50,000 just under $75,000",33,NA,NA,NA,"Neither does nor does not describe","Not Somewhat does describe","Somewhat does describe well","Neither does nor does not describe","Does describe well","Neither does nor does not describe","Neither does nor does not describe","Does describe well","Does describe well","Does describe well","Does describe well","Does describe well","Neither does nor does not describe","Not Somewhat does describe","Neither does nor does not describe","Neither does nor does not describe","Does describe well"
10843363,"yes","no",NA,NA,NA,3,5,3,4,7,3,4,7,4,7,5,4,3,2,2,4,7,"Female","65 or older","Married","No",2,"Graduated College/Bachelor's Degree","Retired","Trade/Technical school","under $50,000",44,NA,NA,NA,"Not Somewhat does describe","Somewhat does describe well","Not Somewhat does describe","Neither does nor does not describe","Describes extremely well","Not Somewhat does describe","Neither does nor does not describe","Describes extremely well","Neither does nor does not describe","Describes extremely well","Somewhat does describe well","Neither does nor does not describe","Not Somewhat does describe","Does not describe","Does not describe","Neither does nor does not describe","Describes extremely well"
10843368,"yes","no",NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"Female","65 or older","Widowed","No",1,"Trade/Technical school","Retired","High school or less","under $50,000",44,NA,NA,NA,"Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe"
10843371,"yes","yes",4,4,4,4,4,4,3,4,3,4,4,4,4,3,5,4,1,2,5,4,"Female","65 or older","Widowed","No",1,"Some college or Associate's Degree","Employed full-time (30+ hrs)","High school or less","under $50,000",14,"Neither Dissatisfied nor Satisfied","Neither Likely nor Unlikely to purchase again","Neither Likely nor Unlikely to recommend","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Not Somewhat does describe","Neither does nor does not describe","Not Somewhat does describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Not Somewhat does describe","Somewhat does describe well","Neither does nor does not describe","Does not describe at all","Does not describe","Somewhat does describe well","Neither does nor does not describe"
10843377,"yes","no",NA,NA,NA,5,6,6,6,6,6,5,6,6,6,6,6,6,6,5,6,6,"Female","45-54","Married","No",4,"Some college or Associate's Degree","Employed full-time (30+ hrs)","High school or less","$75,000 just under $100,000",33,NA,NA,NA,"Somewhat does describe well","Does describe well","Does describe well","Does describe well","Does describe well","Does describe well","Somewhat does describe well","Does describe well","Does describe well","Does describe well","Does describe well","Does describe well","Does describe well","Does describe well","Somewhat does describe well","Does describe well","Does describe well"
10843384,"yes","no",NA,NA,NA,4,4,4,5,4,4,2,4,4,4,4,4,3,4,2,5,4,"Male","35-44","Divorced","No",3,"Some college or Associate's Degree","Employed full-time (30+ hrs)","High school or less","$50,000 just under $75,000",44,NA,NA,NA,"Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Not Somewhat does describe","Neither does nor does not describe","Does not describe","Somewhat does describe well","Neither does nor does not describe"
10843397,"yes","no",NA,NA,NA,7,7,7,7,7,7,1,7,7,7,7,7,7,1,7,7,7,"Female","55-64","Divorced","Yes",5,"Advanced Degree (Master's, PhD.D.)","Employed full-time (30+ hrs)","Advanced Degree (Master's, PhD.D.)","$50,000 just under $75,000",44,NA,NA,NA,"Describes extremely well","Describes extremely well","Describes extremely well","Describes extremely well","Describes extremely well","Describes extremely well","Does not describe at all","Describes extremely well","Describes extremely well","Describes extremely well","Describes extremely well","Describes extremely well","Describes extremely well","Does not describe at all","Describes extremely well","Describes extremely well","Describes extremely well"
10843398,"yes","no",NA,NA,NA,6,6,6,6,6,6,4,6,6,6,6,6,6,6,6,6,6,"Male","65 or older","Married","No",2,"Graduated College/Bachelor's Degree","Retired","High school or less","$50,000 just under $75,000",24,NA,NA,NA,"Does describe well","Does describe well","Does describe well","Does describe well","Does describe well","Does describe well","Neither does nor does not describe","Does describe well","Does describe well","Does describe well","Does describe well","Does describe well","Does describe well","Does describe well","Does describe well","Does describe well","Does describe well"
10843403,"yes","no",NA,NA,NA,6,6,6,6,6,6,6,6,6,6,6,6,5,6,4,7,7,"Female","25-34","Single, not living with domestic partner","No",2,"Graduated College/Bachelor's Degree","Employed full-time (30+ hrs)","Some college or Associate's Degree","under $50,000",44,NA,NA,NA,"Does describe well","Does describe well","Does describe well","Does describe well","Does describe well","Does describe well","Does describe well","Does describe well","Does describe well","Does describe well","Does describe well","Does describe well","Somewhat does describe well","Does describe well","Neither does nor does not describe","Describes extremely well","Describes extremely well"
10843405,"yes","yes",7,7,7,5,4,4,5,6,5,5,7,5,6,2,6,4,4,4,5,7,"Female","25-34","Single, living with domestic partner","No",2,"Some college or Associate's Degree","Employed full-time (30+ hrs)","High school or less","$75,000 just under $100,000",5,"Extremely Satisfied","Extremely Likely to purchase again","Extremely Likely to recommend","Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Does describe well","Somewhat does describe well","Somewhat does describe well","Describes extremely well","Somewhat does describe well","Does describe well","Does not describe","Does describe well","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Describes extremely well"
10843410,"yes","no",NA,NA,NA,1,1,2,4,3,3,7,1,3,4,6,3,1,3,5,2,2,"Male","45-54","Married","Yes",5,"Some college or Associate's Degree","Employed full-time (30+ hrs)","High school or less","$50,000 just under $75,000",30,NA,NA,NA,"Does not describe at all","Does not describe at all","Does not describe","Neither does nor does not describe","Not Somewhat does describe","Not Somewhat does describe","Describes extremely well","Does not describe at all","Not Somewhat does describe","Neither does nor does not describe","Does describe well","Not Somewhat does describe","Does not describe at all","Not Somewhat does describe","Somewhat does describe well","Does not describe","Does not describe"
10843411,"yes","no",NA,NA,NA,3,4,3,4,4,4,5,4,4,4,4,4,2,4,1,4,4,"Female","25-34","Married","Yes",3,"Some college or Associate's Degree","Homemaker","High school or less","under $50,000",13,NA,NA,NA,"Not Somewhat does describe","Neither does nor does not describe","Not Somewhat does describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Does not describe","Neither does nor does not describe","Does not describe at all","Neither does nor does not describe","Neither does nor does not describe"
10843419,"yes","no",NA,NA,NA,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,"Female","65 or older","Married","No",2,"Some college or Associate's Degree","Retired","High school or less","under $50,000",44,NA,NA,NA,"Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe"
10843420,"yes","yes",4,4,3,5,4,4,4,6,5,3,4,4,4,4,6,4,4,1,4,5,"Male","25-34","Married","No",2,"Attended Graduate School","Employed full-time (30+ hrs)","High school or less","$100,000 just under $125,000",13,"Neither Dissatisfied nor Satisfied","Neither Likely nor Unlikely to purchase again",NA,"Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Does describe well","Somewhat does describe well","Not Somewhat does describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Does describe well","Neither does nor does not describe","Neither does nor does not describe","Does not describe at all","Neither does nor does not describe","Somewhat does describe well"
10843421,"yes","yes",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,4,6,6,"Female","65 or older","Divorced","No",1,"Attended Graduate School","Retired","Trade/Technical school","under $50,000",44,"Satisfied","Likely to purchase again","Likely to recommend","Does describe well","Does describe well","Does describe well","Does describe well","Does describe well","Does describe well","Does describe well","Does describe well","Does describe well","Does describe well","Does describe well","Does describe well","Somewhat does describe well","Does describe well","Neither does nor does not describe","Does describe well","Does describe well"
10843440,"yes","no",NA,NA,NA,3,3,3,2,2,3,1,3,2,3,2,4,4,3,3,4,3,"Female","25-34","Single, living with domestic partner","No",2,"Attended Graduate School","Employed full-time (30+ hrs)","High school or less","under $50,000",5,NA,NA,NA,"Not Somewhat does describe","Not Somewhat does describe","Not Somewhat does describe","Does not describe","Does not describe","Not Somewhat does describe","Does not describe at all","Not Somewhat does describe","Does not describe","Not Somewhat does describe","Does not describe","Neither does nor does not describe","Neither does nor does not describe","Not Somewhat does describe","Not Somewhat does describe","Neither does nor does not describe","Not Somewhat does describe"
10843474,"yes","no",NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"Male","35-44","Single, not living with domestic partner","No",2,"Some college or Associate's Degree","Employed full-time (30+ hrs)","High school or less","$50,000 just under $75,000",44,NA,NA,NA,"Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe"
10843479,"yes","no",NA,NA,NA,4,4,5,4,4,4,2,5,6,5,7,4,5,2,3,5,5,"Male","55-64","Married","No",2,"Advanced Degree (Master's, PhD.D.)","Retired","High school or less","$150,000 just under $175,000",5,NA,NA,NA,"Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Does not describe","Somewhat does describe well","Does describe well","Somewhat does describe well","Describes extremely well","Neither does nor does not describe","Somewhat does describe well","Does not describe","Not Somewhat does describe","Somewhat does describe well","Somewhat does describe well"
10843508,"yes","no",NA,NA,NA,4,4,4,4,5,4,1,7,4,5,6,6,4,4,1,5,7,"Male","25-34","Married","Yes",4,"Graduated College/Bachelor's Degree","Employed full-time (30+ hrs)","High school or less","$50,000 just under $75,000",44,NA,NA,NA,"Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Does not describe at all","Describes extremely well","Neither does nor does not describe","Somewhat does describe well","Does describe well","Does describe well","Neither does nor does not describe","Neither does nor does not describe","Does not describe at all","Somewhat does describe well","Describes extremely well"
10843521,"yes","no",NA,NA,NA,4,4,4,4,6,5,5,6,5,4,4,6,4,4,4,6,6,"Female","18-24","Single, not living with domestic partner","No",1,"Graduated College/Bachelor's Degree","Employed full-time (30+ hrs)","Advanced Degree (Master's, PhD.D.)","under $50,000",38,NA,NA,NA,"Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Does describe well","Somewhat does describe well","Somewhat does describe well","Does describe well","Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Does describe well","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Does describe well","Does describe well"
10843523,"yes","yes",5,4,4,5,4,5,4,3,4,7,2,5,4,4,5,3,2,1,4,5,"Male","35-44","Single, not living with domestic partner","No",1,"Some college or Associate's Degree","Employed full-time (30+ hrs)","Trade/Technical school","under $50,000",5,"Somewhat Satisfied","Neither Likely nor Unlikely to purchase again","Neither Likely nor Unlikely to recommend","Somewhat does describe well","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Not Somewhat does describe","Neither does nor does not describe","Describes extremely well","Does not describe","Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Not Somewhat does describe","Does not describe","Does not describe at all","Neither does nor does not describe","Somewhat does describe well"
10843534,"yes","yes",7,7,7,6,5,4,4,5,5,2,6,5,6,6,4,4,5,3,6,6,"Male","55-64","Married","No",2,"Some college or Associate's Degree","Employed full-time (30+ hrs)","High school or less","Prefer not to say",29,"Extremely Satisfied","Extremely Likely to purchase again","Extremely Likely to recommend","Does describe well","Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Somewhat does describe well","Does not describe","Does describe well","Somewhat does describe well","Does describe well","Does describe well","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Not Somewhat does describe","Does describe well","Does describe well"
10843563,"yes","yes",6,7,5,4,4,6,6,4,4,4,7,5,4,5,5,4,5,5,5,5,"Female","18-24","Single, not living with domestic partner","No",3,"Graduated College/Bachelor's Degree","Employed full-time (30+ hrs)","High school or less","under $50,000",2,"Satisfied","Extremely Likely to purchase again","Somewhat Likely to recommend","Neither does nor does not describe","Neither does nor does not describe","Does describe well","Does describe well","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Describes extremely well","Somewhat does describe well","Neither does nor does not describe","Somewhat does describe well","Somewhat does describe well","Neither does nor does not describe","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well"
10843634,"yes","no",NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Male","25-34","Single, not living with domestic partner","No",2,"Graduated College/Bachelor's Degree","Employed full-time (30+ hrs)","High school or less","under $50,000",47,NA,NA,NA,"Does not describe at all","Does not describe at all","Does not describe at all","Does not describe at all","Does not describe at all","Does not describe at all","Does not describe at all","Does not describe at all","Does not describe at all","Does not describe at all","Does not describe at all","Does not describe at all","Does not describe at all","Does not describe at all","Does not describe at all","Does not describe at all","Does not describe at all"
10843663,"yes","yes",7,7,7,4,5,6,5,6,4,5,6,5,4,4,5,6,5,4,6,6,"Female","25-34","Prefer not to say","No",5,"Some college or Associate's Degree","Employed full-time (30+ hrs)","Graduated College/Bachelor's Degree","under $50,000",5,"Extremely Satisfied","Extremely Likely to purchase again","Extremely Likely to recommend","Neither does nor does not describe","Somewhat does describe well","Does describe well","Somewhat does describe well","Does describe well","Neither does nor does not describe","Somewhat does describe well","Does describe well","Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Does describe well","Somewhat does describe well","Neither does nor does not describe","Does describe well","Does describe well"
10843677,"yes","no",NA,NA,NA,5,5,5,4,4,4,4,4,4,5,4,5,4,3,5,5,4,"Female","35-44","Married","Yes",3,"High school or less","Employed full-time (30+ hrs)","High school or less","$50,000 just under $75,000",39,NA,NA,NA,"Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Not Somewhat does describe","Somewhat does describe well","Somewhat does describe well","Neither does nor does not describe"
10843717,"yes","no",NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,"Female","25-34","Single, living with domestic partner","Yes",4,"Some college or Associate's Degree","Employed full-time (30+ hrs)","Trade/Technical school","Prefer not to say",50,NA,NA,NA,"Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well"
10843759,"yes","no",NA,NA,NA,6,4,5,4,5,4,2,5,4,6,4,4,4,4,4,4,5,"Male","45-54","Single, not living with domestic partner","No",4,"Advanced Degree (Master's, PhD.D.)","Employed full-time (30+ hrs)","High school or less","$50,000 just under $75,000",7,NA,NA,NA,"Does describe well","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Does not describe","Somewhat does describe well","Neither does nor does not describe","Does describe well","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well"
10843781,"yes","no",NA,NA,NA,3,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,"Female","65 or older","Married","No",2,"Some college or Associate's Degree","Retired","High school or less","$50,000 just under $75,000",6,NA,NA,NA,"Not Somewhat does describe","Not Somewhat does describe","Not Somewhat does describe","Not Somewhat does describe","Not Somewhat does describe","Not Somewhat does describe","Not Somewhat does describe","Not Somewhat does describe","Neither does nor does not describe","Does not describe","Not Somewhat does describe","Not Somewhat does describe","Not Somewhat does describe","Not Somewhat does describe","Not Somewhat does describe","Not Somewhat does describe","Not Somewhat does describe"
10843803,"yes","no",NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"Female","35-44","Married","No",2,"Some college or Associate's Degree","Employed full-time (30+ hrs)","High school or less","$100,000 just under $125,000",22,NA,NA,NA,"Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe"
10843857,"yes","no",NA,NA,NA,4,4,4,4,6,4,3,4,4,6,5,6,5,4,2,4,5,"Female","25-34","Single, living with domestic partner","No",2,"Advanced Degree (Master's, PhD.D.)","Not Currently Employed","High school or less","under $50,000",15,NA,NA,NA,"Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Does describe well","Neither does nor does not describe","Not Somewhat does describe","Neither does nor does not describe","Neither does nor does not describe","Does describe well","Somewhat does describe well","Does describe well","Somewhat does describe well","Neither does nor does not describe","Does not describe","Neither does nor does not describe","Somewhat does describe well"
10843871,"yes","no",NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,"Male","45-54","Married","No",3,"Trade/Technical school","Employed part time","High school or less","$75,000 just under $100,000",24,NA,NA,NA,"Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well"
10843885,"yes","no",NA,NA,NA,4,4,4,4,4,4,2,5,4,4,3,5,4,1,4,3,6,"Female","45-54","Married","No",3,"Some college or Associate's Degree","Homemaker","High school or less","$125,000 just under $150,000",39,NA,NA,NA,"Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Does not describe","Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Not Somewhat does describe","Somewhat does describe well","Neither does nor does not describe","Does not describe at all","Neither does nor does not describe","Not Somewhat does describe","Does describe well"
